0.299087	Nous
0.530734	t’entendons,
1.123044	Chewie!
2.351649	Merci,
2.955688	créature
3.418981	de
3.527473	l’espace
4.002494	qui
4.069936	n’est
4.310379	plus
4.492177	si
4.726755	seule
4.91735	maintenant!
5.811681	///
5.811681	L’équipage
6.623908	fait
6.77052	au
6.908335	revoir
7.069607	de
7.148778	la
7.298321	main,
8.315805	alors
8.658876	que
8.849471	Gemma
9.230661	lance
9.515087	le
9.562003	vaisseau
10.016499	vers
10.283332	les
10.418214	aboiements
11.104356	les
11.30668	moteurs
11.840346	à
12.028009	pleine
12.280181	puissance!
