3.656778	Tout
4.072091	à coup,
4.806485	le silence
5.521033	tombe.
6.857725	///
6.857725	Les
7.024863	enfants
7.349009	se
7.57186	tournent
7.946654	vers
8.103663	la
8.311319	Terre.
9.309789	Elle
9.491415	ressemble
9.916857	à une
10.276457	bille
10.696835	bleue
11.086824	géante
11.856672	et
12.079522	éblouissante
13.517922	qui
13.664801	rapetisse
14.313094	rapidement
15.326052	à mesure
16.019928	qu'ils
16.121224	s'en
16.379528	éloignent.
17.696374	///
17.696374	Tous
17.881238	se
17.936951	disent
18.174996	qu’après
18.557388	tout,
19.073996	ce
19.170227	n’est
19.337365	pas
19.446258	si
19.555151	effrayant
19.983126	de
20.102148	se
20.284481	trouver
20.563044	dans
20.806154	l’espace,
21.940667	pour l’instant
22.431952	du
22.619349	moins.
