0.155875	[BAÎLLEMENT!]
3.273379	Faisons
3.563873	une
4.003158	petite
4.286567	sieste
4.931324	avant
5.193477	d’atterrir.
7.326133	///
7.326133	Bonne
7.751247	idée,
8.140935	Layla.
9.012419	Mathias
9.465874	et
9.543812	Niko
10.018523	dorment
10.386955	déjà!
11.385973	///
11.385973	Ils
11.602073	se
11.793374	blottissent
12.537324	dans
12.700284	leur
13.022662	sac
13.210421	de
13.309614	couchage
14.166928	et
14.23778	se
14.358229	laissent
14.638096	gagner
15.038412	par
15.236798	le
15.289937	sommeil…
